query_key,query,case_id,group_id,gold_chunk,gold_standard,gold_locator,evidence_type,rewrite_status,source_ranks,fusion_rank,rerank_rank,outcome
cb883f84b9f3c1b49834846bde5827c76dbc6272dcee20fd520e57e8c541ccc2,短时过负载能力试验（型式试验） 压力保护装置应不动作,transformer-06-0224e4ebc67b:7a644a9c82d73bfb75caab67,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""lexical:production:section"": 4}",27,4,top8
6e07b8248dd9a6187db9abbc48ff3f312a8ea8d98102c9e072e336f7f39d1f70,短时过负载能力试验（型式试验） 油箱密封应无渗漏,transformer-06-0224e4ebc67b:3cf8a8be31d5d8d1b6291641,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""dense:production:section"": 9, ""lexical:production:section"": 2}",4,1,top8
4f43a90ec7ce7103c862e9b5c26e1efe490f86ec87364789ebec7c15126cb0aa,短时过负载能力试验（型式试验） 油箱波纹散热器变形应在规定范围内,transformer-06-0224e4ebc67b:772bb0d55e2756520c097d12,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""dense:production:section"": 7, ""lexical:production:section"": 2}",4,5,top8
5a0dd865c3173af89c74f66fe0236f9eef09007862cc6114f91edd746a09cd9f,短时过负载能力试验（型式试验） 油箱外壳最高温升(K)：≤85,transformer-06-0224e4ebc67b:75a1a3258d1d9ca5cc140a37,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,rewritten,"{""dense:keyword:section"": 16, ""dense:production:section"": 20, ""dense:semantic:section"": 30, ""lexical:keyword:section"": 2, ""lexical:production:section"": 2}",10,5,top8
485db455e199dade0097051b8e1e32d4b7ebd1db89b7203ceee1a351ccee7205,短时过负载能力试验（型式试验） 套管最高温升(K)：≤85,transformer-06-0224e4ebc67b:f1e60141ec091045609b13e4,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,rewritten,"{""lexical:keyword:section"": 4, ""lexical:production:section"": 4}",53,5,top8
4891b4a4792da3fa664a4538ac8a1d4dc06bfe7c3cbadd46eb0e361e1583c70a,声级测定（特殊试验） 测量距离X(m)：0.3,transformer-06-0224e4ebc67b:e340d65fe3ef618ecdea10e2,required_1,c33efeb0767c044ac24f76463526d4bc740b6ac7af30ae326046a8ff21fc4c90,GB/T 1094.10-2022,,table,rewritten,"{""lexical:keyword:table"": 21, ""lexical:production:table"": 21}",82,71,reranked_below_30
24508cdd74b6d8f29f3fb89893f1585991a3407703f5f7a29c2a427b93503efb,声级测定（特殊试验） 声功率级Lwₐ[dB(A)]：≤43,transformer-06-0224e4ebc67b:9164972d55db9e93058352bf,required_1,a73656707dda8bc477f1ff6b98931a15c40cd169aabf9b4ddd6d8ebc22fcc25b,GB/T 25438-2010,2,table,rewritten,"{""dense:keyword:table"": 22, ""dense:production:table"": 19, ""dense:semantic:table"": 21, ""lexical:keyword:table"": 5, ""lexical:production:table"": 5}",20,3,top8
01a4bc9c7fe9d25466c05ca9a1b54a871faace37a70cffcc5e4fc88b156d29b7,声级测定（特殊试验） 应无损伤：/,transformer-06-0224e4ebc67b:7a567a6c4246c4d7f2811b5a,required_1,0eac6603a966ceeb379ef9955bf0ca0e36b676d751d353dc7a854c67162fa67d,GB/T 1094.5-2008,1,section,rewritten,"{""lexical:keyword:section"": 1, ""lexical:production:section"": 1}",58,21,reranked_9_30
01a4bc9c7fe9d25466c05ca9a1b54a871faace37a70cffcc5e4fc88b156d29b7,声级测定（特殊试验） 应无损伤：/,transformer-06-0224e4ebc67b:7a567a6c4246c4d7f2811b5a,required_1,51d73d441bb791d06bdf99cda6ce3a333cfbb677dda9d1a4332853a8e8f271ed,GB/T 1094.5-2008,3.1,section,rewritten,"{""lexical:keyword:section"": 2, ""lexical:production:section"": 2}",60,78,reranked_below_30
19f9c9a1f3daefc43a2af6c889d3ec3acdcd26864bf829151c447052a7aa886b,声级测定（特殊试验） 油箱壁永久变形量（mm）：/,transformer-06-0224e4ebc67b:120f26edf99cdcc773b50674,required_1,489fae8f5c098b8bd7ed7e75a2cbfaa08825dff9c1b45fa13f52c91305d801ce,GB/T 1094.1-2013,B.2,section,rewritten,"{""dense:keyword:section"": 3, ""dense:production:section"": 2, ""dense:semantic:section"": 1, ""lexical:keyword:section"": 1, ""lexical:production:section"": 1}",1,3,top8
19f9c9a1f3daefc43a2af6c889d3ec3acdcd26864bf829151c447052a7aa886b,声级测定（特殊试验） 油箱壁永久变形量（mm）：/,transformer-06-0224e4ebc67b:120f26edf99cdcc773b50674,required_1,220e5f74292dcbfb9fded0ff08f8593486d1fe38dbe106378ff7432fcc1525e6,GB/T 1094.1-2013,11.10,section,rewritten,"{""dense:keyword:section"": 8, ""dense:production:section"": 4, ""dense:semantic:section"": 4, ""lexical:keyword:section"": 5, ""lexical:production:section"": 5}",5,7,top8
94516999adb9744e6dcf412015e3d29304d3a79f81fb303a4446cd45a81bbcf3,短路承受能力试验（特殊试验） 应符合短路承受能力试验的各项要求,transformer-06-0224e4ebc67b:f990b25172aad052242cd219,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 4, ""lexical:production:section"": 11}",9,2,top8
17da5282cdb1bef5df7f171cb3057fcc3d285eeb5cecd0b5e0e84ad1c625b35d,短路承受能力试验施加电流及相电抗测量 试验次数：9,transformer-06-0224e4ebc67b:309d39e1253b6629e31ca530,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 2, ""lexical:production:section"": 10}",6,2,top8
057ffa2979b2aaab7542b810df8a3fa185daa89ddeb3ae80a1617a46226ab3f8,短路承受能力试验施加电流及相电抗测量 持续时间(s)：0.5,transformer-06-0224e4ebc67b:4c0ca6575b5dc3b61979b792,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 5, ""lexical:production:section"": 12}",9,2,top8
44bbd9a59d0246ea03a55b51efbb38d132d2a37717651e89f4a5ce0a2ec2dcaf,短路承受能力试验施加电流及相电抗测量 试验电压、电流波形及试验期间检查应无异常迹象,transformer-06-0224e4ebc67b:eca46b524a180833c1e44063,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 5}",2,1,top8
171870d7edd4369bb2758d94611fcc84c7cbc4e2cdb0863b4626c224d3cbd3b5,短路承受能力试验施加电流及相电抗测量 试验后最大相电抗差(%)：≤2,transformer-06-0224e4ebc67b:7cf5e8da301a58a5a21e3c97,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 2, ""lexical:production:section"": 10}",6,1,top8
9680a0875faed88f1bfc0a720d4c1bd00cc1ef379e9f961e095b365915162912,短路承受能力试验后检查 吊心检查应无明显缺陷：/,transformer-06-0224e4ebc67b:851b044c17b150ef3507c2e2,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 3, ""lexical:production:section"": 3}",1,12,reranked_9_30
96fc59aa59279ddc3bd9ad4f086ac5b7534a7018c1844e2bb724c5d276dbbe78,短路承受能力试验后检查 内部无放电痕迹：/,transformer-06-0224e4ebc67b:041d0ba9e5700e4bfa369210,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,rewritten,"{""dense:keyword:section"": 2, ""dense:production:section"": 7, ""dense:semantic:section"": 1, ""lexical:keyword:section"": 6, ""lexical:production:section"": 6}",6,9,reranked_9_30
e3394addfb16c4cbd473ae164f35b002a558448c1d8812474ad5efdb01670b92,短路承受能力试验后检查 重复例行试验及雷电冲击试验应合格,transformer-06-0224e4ebc67b:0a532528a9d1824635842d83,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 22, ""lexical:production:section"": 10}",16,1,top8
6d9548e167022bbf3393b6acd30dd39f1ee301858b0e63b99ad7ab7b65e27173,绕组对地及绕组间直流绝缘电阻测量（重复例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-06-0224e4ebc67b:06036fd60b657ac767a9b0ea,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""lexical:production:section"": 17}",55,12,reranked_9_30
6d9548e167022bbf3393b6acd30dd39f1ee301858b0e63b99ad7ab7b65e27173,绕组对地及绕组间直流绝缘电阻测量（重复例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-06-0224e4ebc67b:06036fd60b657ac767a9b0ea,required_1,7abb9b86a09bd2e1b2200159b127f833c32507a3c7c77f4cc56d91e550c47c94,JB/T 501-2021,8,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 5}",2,41,reranked_below_30
6d9548e167022bbf3393b6acd30dd39f1ee301858b0e63b99ad7ab7b65e27173,绕组对地及绕组间直流绝缘电阻测量（重复例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-06-0224e4ebc67b:06036fd60b657ac767a9b0ea,required_1,668d90cc68193a94f1af796f1306a106521c9a9f4a88f5ce93b4323b847a9710,JB/T 501-2021,21,table,fallback,"{""dense:production:table"": 2, ""lexical:production:table"": 4}",3,31,reranked_below_30
6c8c7b438255842b4d4a73c7dd46f5ec9281f9ca24c8a176add03e4b0effa37a,绕组电阻测量（重复例行试验） 高压（线）电阻三相不平衡率最大值(%)：≤2,transformer-06-0224e4ebc67b:fc0c08a4cd02437190a94995,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 2}",2,10,reranked_9_30
a164957d2260dcf65e64dccea4e6bce9c2901b9b1af1ec4587911ff961225b00,绕组电阻测量（重复例行试验） 低压（线）电阻三相不平衡率(%)：≤2,transformer-06-0224e4ebc67b:391f411d41e3fc19a41cafa2,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 1, ""lexical:production:table"": 1}",2,15,reranked_9_30
7da206303b61ab3e2f2edea9e4e1491c53b3a65370ee2de72ddfe93a99f2437f,绕组电阻测量（重复例行试验） 低压（相）电阻三相不平衡率最大值(%)：≤4,transformer-06-0224e4ebc67b:9b7e95c06a5f987b37d15331,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 2, ""lexical:production:table"": 2}",2,5,top8
24f22043dcf6dc4f0763090e9b0860c9959f3eef46d2464a712d4e6a281dfa1f,电压比测量和联结组标号检定（重复例行试验） 主分接电压比偏差：规定电压比的±0.5%与实际阻抗电压百分数的±1/10中较低者,transformer-06-0224e4ebc67b:f875c820592de2e5843f0377,required_1,5d634879be135111a1f8c80772ed71e4a5c5db580a651c47130764f8ccf15b4c,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 3}",1,4,top8
73630cc1551c6a6b5fd1d769a1a15fa1ee74201a9b535574514221dfec020880,电压比测量和联结组标号检定（重复例行试验） 其他分接电压比偏差：变压器阻抗电压值(%)的1/10以内，且允许偏差应为±1%,transformer-06-0224e4ebc67b:77aa7400d83f57b9e9b0e0b4,required_1,5d634879be135111a1f8c80772ed71e4a5c5db580a651c47130764f8ccf15b4c,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 18}",9,6,top8
db4b2c074ca1852caef1f84022c20b38bf0471475dd5d260e4d1c6a3553f4adf,电压比测量和联结组标号检定（重复例行试验） 联结组标号：D/yn11,transformer-06-0224e4ebc67b:d64d983f99ce43f8d5858059,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,"{""lexical:production:table"": 25}",83,19,reranked_9_30
04ef5506b9163450beed080035ab41221be4b7eb361394c4d5a751c2e085e9a8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.135,transformer-06-0224e4ebc67b:da91c8929ff42893eaf597b6,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,"{""lexical:production:table"": 28}",97,31,reranked_below_30
04ef5506b9163450beed080035ab41221be4b7eb361394c4d5a751c2e085e9a8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.135,transformer-06-0224e4ebc67b:da91c8929ff42893eaf597b6,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,{},,,not_recalled
04ef5506b9163450beed080035ab41221be4b7eb361394c4d5a751c2e085e9a8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.135,transformer-06-0224e4ebc67b:da91c8929ff42893eaf597b6,required_1,141518e526488bc1d171458dccddefec174240f01c9fd5226de34ba434637a9c,GB/T 6451-2023,4,table,fallback,{},,,not_recalled
1f951da90e645c4edb41ec7fb949989543e3b4efc6c9c1513fe76ca608fbd415,空载损耗和空载电流测量（重复例行试验） 空载电流Iₒ（%）：≤ 0.21（1+30%）,transformer-06-0224e4ebc67b:81e84358239c8e467a5107d3,required_1,6017f91d07380fef32e26d5c571727651c38a9a73919659fd3a1c119c24268cc,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 4}",24,21,reranked_9_30
1f951da90e645c4edb41ec7fb949989543e3b4efc6c9c1513fe76ca608fbd415,空载损耗和空载电流测量（重复例行试验） 空载电流Iₒ（%）：≤ 0.21（1+30%）,transformer-06-0224e4ebc67b:81e84358239c8e467a5107d3,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,"{""lexical:production:table"": 8}",31,17,reranked_9_30
bd4b88da518472ad0d706f8183a0486543113e2e59acc2bcb505dde8dc84503e,短路阻抗和负载损耗测量（重复例行试验） 参考温度（℃）：75,transformer-06-0224e4ebc67b:f6178628ce27ee691ce3f477,required_1,b407d9ae836c6e33312cc7806a876bdd78daa3cc128bc5bdf5d2197a66aaefce,GB/T 1094.1-2013,11.1,section,fallback,{},,,not_recalled
6032099df3203effa44a68483dc815b5100d019487dd2646b9ab59fa34a1b5ca,短路阻抗和负载损耗测量（重复例行试验） 负载损耗Pₖ（kW）：≤1.265,transformer-06-0224e4ebc67b:3562cd414bb725a5b5fce92c,required_1,141518e526488bc1d171458dccddefec174240f01c9fd5226de34ba434637a9c,GB/T 6451-2023,4,table,fallback,"{""dense:production:table"": 24}",87,15,reranked_9_30
8cbe676f4399568f54a55f3d6f30baffb484cb22e31494a7733b08148f2e0da8,短路阻抗和负载损耗测量（重复例行试验） 总损耗P总（kW）：≤1.400,transformer-06-0224e4ebc67b:9bcbccfaa6436e52fdcb5696,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,"{""lexical:production:table"": 27}",91,26,reranked_9_30
c9210c655d36fdbc5d4e179673c025e190fb8f85265eb76770beee675b99a7e5,外施耐压试验（AV）（重复例行试验） 高压对低压及地试验电压（kV）：35,transformer-06-0224e4ebc67b:3d3fc30a7908c9a377b46ac4,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 4}",8,5,top8
6313f55fc7b3ffb84154abdff7d989cac6f7c5964599ebdf110045a46e8f1e19,外施耐压试验（AV）（重复例行试验） 高压对低压及地持续时间（s）：60,transformer-06-0224e4ebc67b:43f93aca79183d96a11a626e,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
dd17a5b6fa89d1cb6d20aab3e9f121b6ff10e005df505b034c22fcbd40cfddaa,外施耐压试验（AV）（重复例行试验） 低压对高压及地试验电压（kV）：5,transformer-06-0224e4ebc67b:2c53922c7315acce66f301a8,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 7}",12,1,top8
dd17a5b6fa89d1cb6d20aab3e9f121b6ff10e005df505b034c22fcbd40cfddaa,外施耐压试验（AV）（重复例行试验） 低压对高压及地试验电压（kV）：5,transformer-06-0224e4ebc67b:2c53922c7315acce66f301a8,required_1,76c4e8530c5f6ad181e3256760859a44b10f566e2e8975e6c515fa5dcd048d0f,JB/T 501-2021,11,table,fallback,"{""dense:production:table"": 4, ""lexical:production:table"": 14}",14,2,top8
5d1a6c350b710a494857fb95e4320f6986973317a990a28c767f077331ea0f0e,外施耐压试验（AV）（重复例行试验） 低压对高压及地持续时间（s）：60,transformer-06-0224e4ebc67b:1715c7955213463d4eedd414,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
0264be94168f4c05d687ff28adb05533969e89d46f17519c7ce68293c5970f7a,外施耐压试验（AV）（重复例行试验） 试验电压应不出现突然下降,transformer-06-0224e4ebc67b:a05e520c498ea054059046a7,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
69cb5f2dd3a8a59dcbcd92b3aeb3fdaeb9438d707e43831c8f7b40f424cf162c,感应耐压试验（IVW）（重复例行试验） 试验频率（Hz）：＞50,transformer-06-0224e4ebc67b:6390b50f872382de05059175,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,rewritten,"{""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:production:section"": 1}",1,1,top8
69cb5f2dd3a8a59dcbcd92b3aeb3fdaeb9438d707e43831c8f7b40f424cf162c,感应耐压试验（IVW）（重复例行试验） 试验频率（Hz）：＞50,transformer-06-0224e4ebc67b:6390b50f872382de05059175,required_1,e8289241eb1a38cc6c9d5a5794f8d7522912d1e634bce8d81e4113cacc6eafb2,GB/T 1094.3-2017,11.1,section,rewritten,"{""dense:production:section"": 6, ""dense:semantic:section"": 6}",23,9,reranked_9_30
8e6756e958247285b947c663246abdb43b6e7dfeaba7580eacfa0633f3873621,感应耐压试验（IVW）（重复例行试验） 持续时间（s）：15≤t≤60,transformer-06-0224e4ebc67b:3c083751e6fbc666f3890d46,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,rewritten,"{""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:production:section"": 1}",1,1,top8
83d2fdcbd80e4d6f76c9fc0bd875ce93090523f709747178db5bf20173ce6093,感应耐压试验（IVW）（重复例行试验） 试验电压应不出现突然下降,transformer-06-0224e4ebc67b:9083bcd21dbe2605c4ead8a6,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
d36f5993c666c917b7d60a3b16d1723fac5a36a590e1c2c69e106b3013530d8d,绝缘液试验（重复例行试验） 击穿电压（kV）：≥40,transformer-06-0224e4ebc67b:60ad59b2d3b41918e3e5d930,required_1,4eaf821782754592b95083429e1781d50229c43cda04c3d255e0820827dae534,JB/T 501-2021,2,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 2, ""lexical:production:table"": 2}",1,5,top8
f95d5dd19f401303f2a2454755561443b04e5b141a319a2d1c5a8241af84310e,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.0,transformer-06-0224e4ebc67b:3e6fc0488feb543b4623e6ba,required_1,32a0ee2a4724791d41445675b3fa64cad344e66d0c10a91a540d1c124348ba0c,GB/T 5654-2007,11,section,rewritten,"{""dense:keyword:section"": 5, ""dense:production:section"": 8, ""dense:semantic:section"": 3}",25,1,top8
f95d5dd19f401303f2a2454755561443b04e5b141a319a2d1c5a8241af84310e,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.0,transformer-06-0224e4ebc67b:3e6fc0488feb543b4623e6ba,required_1,d07a1549225acaaea60adca68b51ee97dd819c423b7fa70fba0f3df7454fa381,JB/T 501-2021,1,table,rewritten,"{""lexical:keyword:table"": 3, ""lexical:production:table"": 3}",55,14,reranked_9_30
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-07-c1028ce20861:981491aa5a6b28038b284eca,required_1,839b1c475b029f29478374c3d1dcf8ae57929a3d2874097d08ae50834e5b7ada,GB/T 6451-2023,8.3,section,fallback,"{""dense:production:section"": 9, ""lexical:production:section"": 3}",8,3,top8
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-07-c1028ce20861:981491aa5a6b28038b284eca,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""lexical:production:section"": 15}",49,12,reranked_9_30
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-07-c1028ce20861:981491aa5a6b28038b284eca,required_1,d07a1549225acaaea60adca68b51ee97dd819c423b7fa70fba0f3df7454fa381,JB/T 501-2021,1,table,fallback,"{""dense:production:table"": 21, ""lexical:production:table"": 10}",24,13,reranked_9_30
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-07-c1028ce20861:981491aa5a6b28038b284eca,required_1,7abb9b86a09bd2e1b2200159b127f833c32507a3c7c77f4cc56d91e550c47c94,JB/T 501-2021,8,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 5}",2,38,reranked_below_30
a6ca260fd4fcc9d9382cad6c77e2d3d36ff6d903bd02f60c1cbe694b911d9b34,绕组电阻测量（例行试验） 高压（线）电阻三相不平衡率最大值(%)：≤2,transformer-07-c1028ce20861:b368a9af0ed48a3c1f235d2d,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 2}",2,12,reranked_9_30
35c466a2f1a59d989a1a8bf5554551a975e7f493ce2562ea4884c74166034d94,绕组电阻测量（例行试验） 低压（线）电阻三相不平衡率 (%)：≤2,transformer-07-c1028ce20861:1d696274c23b73e80830d7a5,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 1, ""lexical:production:table"": 1}",2,15,reranked_9_30
6db16a50cd7bec0a732df2676135e1f9ad0cf1aa6015a5fea38f4a1acf0b997a,绕组电阻测量（例行试验） 低压（相）电阻三相不平衡率 (%)：≤4,transformer-07-c1028ce20861:ce73ab3bd65a6e8af89ff8f4,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 1}",2,5,top8
113dac1b515e513e4c756257853afd5076a35e51508b7b06caa0cd756f93bfdb,电压比测量和联结组标号检定（例行试验） 其他分接电压比偏差：变压器阻抗电压值(%)的1/10以内，且允许偏差应为±1%,transformer-07-c1028ce20861:3e0dbd4db4376d01ecd7a7ac,required_1,5d634879be135111a1f8c80772ed71e4a5c5db580a651c47130764f8ccf15b4c,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 18}",9,6,top8
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-07-c1028ce20861:24ed6e5fb8276a3d20c8c090,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,{},,,not_recalled
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-07-c1028ce20861:24ed6e5fb8276a3d20c8c090,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,"{""lexical:production:table"": 24}",78,14,reranked_9_30
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-07-c1028ce20861:24ed6e5fb8276a3d20c8c090,required_1,80bd004f7f2559178fec92d171dbde9784712d90c4a10db6536de7e52980a90a,GB/T 6451-2023,5,table,fallback,"{""lexical:production:table"": 25}",80,16,reranked_9_30
0466b52e709ca1d6d100a380928e8412b78f7bb647ba809fc87435c80711c29f,空载损耗和空载电流测量（例行试验） 空载损耗P₀（kW）：≤0.135,transformer-07-c1028ce20861:d52a11d77e48e25dba338068,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,"{""lexical:production:table"": 28}",94,31,reranked_below_30
0466b52e709ca1d6d100a380928e8412b78f7bb647ba809fc87435c80711c29f,空载损耗和空载电流测量（例行试验） 空载损耗P₀（kW）：≤0.135,transformer-07-c1028ce20861:d52a11d77e48e25dba338068,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,{},,,not_recalled
